"C1","C2","C3","C4","C5","C6","C7","C8","C9","C10","C11","C12","C13","C14","C15","C16","C17","C18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31","C32","C33","C34","C35","C36","C37","C38","C39","C40","C41","C42","C43","C44","C45","C46","C47","C48","C49","C50","C51","C52","C53","C54"
13.658,-3.91901,9.21464,-3.91901,,-3.91901,,,52.3659,-3.91901,-3.91901,36.6118,-3.91901,-3.91901,,,,,,,-3.91901,35.7839,-3.91901,-3.91901,-3.91901,-3.7571,-3.91901,54.2617,45.7366,-3.83804,-3.91901,-3.91901,-4,-3.91901,-3.91901,-3.91901,-3.91901,,17.2034,-3.91901,33.4206,-3.91901,-3.91901,,,,,46.6887,,,,,,-3.83804
12.9735,-3.91901,8.05324,-3.91901,,-3.91901,-3.91901,,52.2388,-3.91901,-3.91901,36.0948,-3.91901,-3.91901,,,,,,,-3.91901,35.7839,-3.91901,-3.91901,-3.91901,-3.7571,-3.91901,53.9156,45.0112,-3.83804,-3.91901,-3.91901,-4,-3.91901,-3.91901,-3.91901,-3.91901,-3.91901,15.4746,-3.91901,32.7206,-3.91901,-3.91901,21.2894,,-3.91901,44.1172,46.3609,,,-4,,-1.17872,-3.83804
11.752,-3.91901,7.62612,-3.91901,,-3.91901,-3.91901,,52.3024,-3.91901,-3.91901,36.0257,-3.91901,-3.91901,,,,,,,-3.91901,35.5764,-3.91901,-3.91901,-3.91901,-3.7571,-3.91901,53.9156,44.7137,-3.83804,-3.91901,-3.91901,-4,-3.91901,-3.91901,-3.91901,-3.91901,-3.91901,15.6254,-3.91901,32.5102,,-3.91901,20.5515,,,44.1172,,,,-4,12.2107,-2.46504,-3.83804
9.5235,-3.91901,6.26262,-3.91901,,-3.91901,-3.91901,,52.1752,-3.91901,-3.91901,34.8834,-3.91901,-3.91901,,,,,,,-3.91901,35.611,-3.91901,-3.91901,-3.91901,-3.7571,-3.91901,54.1988,40.7031,-3.83804,-3.91901,-3.91901,-4,-3.91901,-3.91901,-3.91901,-3.91901,-3.91901,14.5679,-3.91901,31.7368,-3.91901,-3.91901,20.3297,,,43.8848,45.6379,,,-3.91901,,-3.83804,-3.83804
8.59585,-3.91901,6.02819,-3.91901,,-3.91901,-3.91901,,51.9525,-3.91901,-3.91901,33.8396,-3.91901,-3.91901,,,,,,,-3.91901,35.3687,-3.91901,-3.91901,-3.91901,-3.7571,-3.91901,54.1359,40.6018,-3.83804,-3.91901,-3.91901,-4,-3.91901,-3.91901,-3.91901,-3.91901,-3.91901,14.0375,-3.91901,31.6664,-3.91901,-3.91901,19.6631,,-3.91901,43.3191,45.9997,,,-4,10.4864,-3.83804,-3.83804
7.58726,-3.91901,5.16688,-3.91901,,-3.91901,-3.91901,,51.9843,-3.91901,-3.91901,33.3857,-3.91901,-3.91901,,,,,,,-3.91901,35.3341,-3.91901,-3.91901,-3.91901,-3.7571,-3.91901,53.7896,40.0945,-3.83804,-3.91901,-3.91901,-4,-3.91901,-3.91901,-3.91901,-3.91901,-3.91901,13.9237,-3.91901,31.7016,,-3.91901,18.697,,,,,,,-4,,-3.83804,-3.83804
6.65289,-3.91901,4.93151,-3.91901,,-3.91901,-3.91901,,51.8251,-3.91901,-3.91901,33.4905,-3.91901,-3.91901,,,,,,,,35.0222,-3.91901,-3.91901,-3.91901,-3.7571,-3.91901,53.6005,39.6539,-3.83804,-3.91901,-3.91901,-4,-3.91901,-3.91901,-3.91901,-3.91901,-3.91901,12.9354,-3.91901,30.7133,-3.91901,-3.91901,18.3245,,-3.91901,,,,,,9.98612,-3.83804,-3.83804
4.46016,-3.91901,4.30286,-3.91901,,-3.91901,-3.91901,,51.7295,-3.91901,-3.91901,33.7349,-3.91901,-3.91901,,,,,,,-3.91901,,-3.91901,-3.91901,-3.91901,-3.7571,-3.91901,53.632,39.2803,-3.83804,-3.91901,-3.91901,-4,-3.91901,-3.91901,-3.91901,-3.91901,-3.91901,12.5924,-3.91901,30.8547,-3.91901,-3.91901,,,,42.7853,,,,,,,-3.83804
3.67278,-3.91901,3.51504,-3.91901,,-3.91901,-3.91901,,51.6658,-3.91901,-3.91901,33.6302,-3.91901,-3.91901,,,,,,,-3.91901,34.536,-3.91901,-3.91901,-3.91901,-3.7571,-3.91901,53.5689,38.5652,-3.83804,-3.91901,-3.91901,-4,-3.91901,-3.91901,-3.91901,-3.91901,-3.91901,11.8285,-3.91901,30.5363,-3.91901,-3.91901,16.8286,,-3.91901,42.6516,45.1433,,,,,-3.83804,-3.83804
1.45621,-3.91901,2.24986,-3.91901,,-3.91901,-3.91901,,51.5701,-3.91901,-3.91901,31.948,-3.91901,,,,,,,,-3.91901,34.536,-3.91901,-3.91901,-3.91901,-3.7571,-3.91901,53.4427,37.9845,-3.83804,-3.91901,-3.91901,-4,-3.91901,-3.91901,-3.91901,-3.91901,-3.91901,10.6017,-3.91901,30.5363,,-3.91901,,,-3.91901,,,,,,,,-3.83804
-0.297699,-3.91901,2.09131,-3.91901,,-3.91901,-3.91901,,51.5382,-3.91901,-3.91901,31.8424,-3.91901,-3.91901,,,,,,,-3.91901,34.3273,-3.91901,-3.91901,-3.91901,-3.7571,-3.91901,53.3163,37.4365,-3.83804,-3.91901,-3.91901,-4,-3.91901,-3.91901,-3.91901,-3.91901,-3.91901,10.6785,-3.91901,30.0756,-3.91901,-3.91901,14.9461,,,,,-3.91901,,,6.80884,,-3.83804
-2.30394,-3.91901,0.580611,-3.91901,,-3.91901,-3.91901,,51.4105,-3.91901,-3.91901,31.2433,-3.91901,-3.91901,,,,,,,-3.91901,33.979,-3.91901,-3.91901,-3.91901,-3.7571,-3.91901,53.2215,37.1963,-3.83804,-3.91901,-3.91901,-4,-3.91901,-3.91901,-3.91901,-3.91901,-3.91901,9.63923,-3.91901,29.4005,-3.91901,-3.91901,15.2482,,,41.6461,44.3825,-3.91901,,,,-3.83804,-3.83804
-2.62624,-3.91901,0.341341,-3.91901,,-3.91901,-3.91901,,51.2188,-3.91901,-3.91901,30.0401,-3.91901,-3.91901,,,,,,,-3.91901,31.5959,-3.91901,-3.91901,-3.91901,-3.7571,-3.91901,53.1266,36.1983,-3.83804,-3.91901,-3.91901,-4,-3.91901,-3.91901,-3.91901,-3.91901,-3.91901,8.98277,-3.91901,29.5428,,-3.91901,13.8858,,-3.91901,41.8476,44.1836,,,,,-3.83804,-3.83804
-3.59528,-3.91901,0.022,-3.91901,,-3.91901,-3.91901,,51.1868,-3.91901,-3.91901,29.1869,-3.91901,-3.91901,,,,,,,-3.91901,31.3139,-3.91901,-3.91901,-3.91901,-3.7571,-3.91901,53.1266,36.0603,-3.83804,-3.91901,-3.91901,-4,-3.91901,-3.91901,-3.91901,-3.91901,-3.91901,8.90543,-3.91901,29.5072,-3.91901,-3.91901,13.0496,,-3.91901,,43.918,,,-3.91901,6.88679,-3.83804,-3.83804
-3.83804,-3.91901,-1.17872,-3.91901,,-3.91901,-3.91901,,51.3466,-3.91901,-3.91901,29.8626,-3.91901,-3.91901,,,,,,,-3.91901,31.0314,-3.91901,-3.91901,-3.91901,-3.7571,-3.91901,53.095,35.5764,-3.83804,-3.91901,-3.91901,-4,-3.91901,-3.91901,-3.91901,-3.91901,,7.898,-3.91901,29.8981,,-3.91901,,,,,,,,,,,-3.83804
-3.83804,-3.91901,-2.22342,-3.91901,,-3.91901,-3.91901,,51.2508,-3.91901,-3.91901,28.2232,-3.91901,-3.91901,,,,,,,-3.91901,30.9608,-3.91901,-3.91901,-3.91901,-3.7571,-3.91901,53.1899,35.1609,-3.83804,-3.91901,-3.91901,-4,-3.91901,-3.91901,-3.91901,-3.91901,-3.91901,,-3.91901,,,,,,,,,,,,,-3.83804,-3.83804
-3.83804,-3.91901,-3.11036,-3.91901,,-3.91901,-3.91901,,51.2827,-3.91901,-3.91901,28.402,-3.91901,-3.91901,,,,,,,-3.91901,30.5363,-3.91901,-3.91901,-3.91901,-3.7571,-3.91901,53.0634,34.7445,-3.83804,-3.91901,-3.91901,-4,-3.91901,-3.91901,-3.91901,-3.91901,-3.91901,6.57488,,29.1869,,,11.5223,,,,,,,,,-3.83804,
-3.91901,-3.91901,-3.5144,-3.91901,,-3.91901,-3.91901,,51.3466,-3.91901,-3.91901,27.3273,-3.91901,-3.91901,,,,,,,-3.91901,30.4655,-3.91901,-3.91901,-3.91901,-3.7571,-3.91901,53.0634,34.188,-3.83804,-3.91901,-3.91901,-4,-3.91901,-3.91901,-3.91901,-3.91901,-3.91901,5.87179,-3.91901,29.2581,-3.91901,-3.91901,,,,,,,,,,-3.83804,-3.83804
-3.91901,-3.91901,-3.91901,-3.91901,,-3.91901,-3.91901,,51.1548,-3.91901,-3.91901,26.896,-3.91901,-3.91901,,,,,,,-3.91901,30.2529,-3.91901,-3.91901,-3.91901,-3.7571,-3.91901,53.0634,34.0487,-3.83804,-3.91901,-3.91901,-4,-3.91901,-3.91901,-3.91901,-3.91901,-3.91901,4.53877,-3.91901,28.7591,,-3.91901,10.1786,,,40.8381,,,,,,,-3.83804
-3.91901,-3.91901,-3.91901,-3.91901,,-3.91901,,,51.1229,-3.91901,-3.91901,25.9587,-3.91901,-3.91901,,,,,,,-3.91901,29.9691,-3.91901,-3.91901,-3.91901,-3.7571,-3.91901,53.0317,33.0009,-3.83804,-3.91901,-3.91901,-4,-3.91901,-3.91901,-3.91901,-3.91901,-3.91901,,-3.91901,,-3.91901,-3.91901,,,,,42.8521,-3.83804,,,6.57488,-3.83804,-3.83804
-3.91901,-3.91901,-3.91901,-3.91901,,-3.91901,-3.91901,,51.2188,-3.91901,-3.91901,24.1457,-3.91901,-3.91901,,,,,,,-3.91901,29.7916,-3.91901,-3.91901,-3.91901,-3.7571,-3.91901,53.1899,32.3698,-3.83804,-3.91901,-3.91901,-4,-3.91901,-3.91901,-3.91901,-3.91901,-3.91901,3.90923,-3.91901,28.402,-3.83804,-3.91901,11.3691,,-3.91901,40.8381,,-3.83804,,-4,5.32368,-3.83804,-3.83804
-3.91901,-3.91901,-3.91901,-3.91901,,-3.91901,-3.91901,,51.1548,-3.91901,-3.91901,23.672,-3.91901,-3.91901,,,,,,,-3.91901,29.2225,-3.91901,-3.91901,-3.91901,-3.7571,-3.91901,53.2215,32.6505,-3.83804,-3.91901,-3.91901,-4,-3.91901,-3.91901,-3.91901,-3.91901,-3.91901,2.72497,-3.91901,27.9011,-3.83804,-3.91901,9.21464,,,40.3652,42.7853,,,-4,4.853,-3.83804,-3.83804
-3.91901,-3.91901,-3.91901,-3.91901,,-3.91901,-3.91901,,51.0269,-3.91901,-3.91901,22.4653,-3.91901,-3.91901,,,,,,,-3.91901,28.9731,-3.91901,-3.91901,-3.91901,-3.7571,-3.91901,53.2847,31.8424,-3.83804,-3.91901,-3.91901,-4,-3.91901,-3.91901,-3.91901,-3.83804,-3.91901,0.899325,-3.91901,27.3632,-3.83804,,8.82807,,-3.91901,,,-3.83804,,-4,3.59392,-3.83804,-3.83804
-3.91901,-3.91901,-3.91901,-3.91901,,-3.91901,-3.91901,,51.0269,-3.91901,-3.91901,22.6119,-3.91901,-3.91901,,,,,,,-3.91901,28.5806,-3.91901,-3.91901,-3.91901,-3.7571,-3.91901,53.2847,31.9832,-3.83804,-3.91901,-3.91901,-4,-3.91901,-3.91901,-3.91901,-3.91901,-3.91901,0.500877,-3.91901,27.3991,-3.91901,-3.91901,8.36344,,-3.91901,40.1961,42.116,,,,,,-3.83804
-3.91901,-3.91901,-3.91901,-3.91901,,-3.91901,-3.91901,,51.0589,-3.91901,-3.91901,21.6575,-3.91901,-3.91901,,,,,,,-3.91901,28.3305,-3.91901,-3.91901,-3.91901,-3.7571,-3.91901,53.1899,31.5959,-3.83804,-3.91901,-3.91901,-4,-3.91901,-3.91901,-3.91901,-3.91901,-3.91901,-1.3392,,27.0039,-3.91901,-3.91901,7.898,,-3.91901,,,-3.83804,,-4,,,-3.83804
-3.91901,-3.91901,-3.91901,-3.91901,,-3.91901,-3.91901,,50.9309,-3.91901,-3.91901,21.0683,-3.91901,-3.91901,,,,,,,-3.91901,27.8294,-3.91901,-3.91901,-3.91901,-3.7571,-3.91901,53.1266,31.1021,-3.83804,-3.91901,-3.91901,-4,-3.83804,-3.91901,-3.91901,-3.91901,-3.91901,-2.06245,-3.91901,27.0398,-3.83804,-3.91901,,,-3.91901,,,-3.83804,,,3.12028,-3.83804,-3.83804
-3.91901,-3.91901,-3.91901,-3.91901,,-3.91901,-3.91901,,50.7707,-3.91901,-3.91901,20.3297,-3.91901,-3.91901,,,,,,,-3.91901,27.6861,-3.91901,-3.91901,-3.91901,-3.7571,-3.91901,53.1583,31.3139,-3.83804,-3.91901,-3.91901,-4,-3.91901,-3.91901,-3.91901,-3.91901,-3.91901,-2.46504,-3.91901,,,,,,,,,,,-4,,-3.83804,-3.83804
-3.91901,-3.91901,-3.91901,-3.91901,,-3.91901,-3.91901,,50.7707,-3.91901,-3.91901,20.0337,-3.91901,-3.91901,,,,,,,-3.91901,27.3632,-3.91901,-3.91901,-3.91901,-3.7571,-3.91901,52.9684,30.8901,-3.83804,-3.91901,-3.91901,-4,-3.91901,-3.91901,-3.91901,-3.83804,-3.91901,-3.91901,-3.91901,,,-3.91901,,,,,,,,,,-3.83804,-3.83804
-3.91901,-3.91901,-3.91901,-3.91901,,-3.91901,,,50.7066,-3.91901,-3.91901,18.6226,-3.91901,-3.91901,,,,,,,-3.91901,26.752,-3.91901,-3.91901,-3.91901,-3.7571,-3.91901,52.8734,30.5717,-3.83804,-3.91901,-3.91901,-4,-3.91901,-3.91901,-3.91901,-3.83804,,-3.91901,,25.3801,,-3.91901,,,,,,,,,1.37672,,-3.83804
-3.91901,-3.91901,-3.91901,-3.91901,,-3.91901,-3.91901,,50.6425,-3.91901,-3.91901,18.6226,-3.91901,-3.91901,,,,,,,-3.91901,26.608,-3.91901,-3.91901,-3.91901,-3.7571,-3.91901,52.9684,29.7561,-3.83804,-3.91901,-3.91901,-4,-3.83804,-3.91901,-3.91901,-3.83804,,,-3.91901,25.0177,,-3.91901,,,,,,,,-3.83804,,,-3.83804
-3.91901,-3.91901,-3.91901,-3.91901,,-3.91901,-3.91901,,50.2573,-3.91901,-3.91901,19.1062,-3.91901,-3.91901,,,,,,,-3.91901,26.1754,-3.91901,-3.91901,-3.91901,-3.7571,-3.91901,52.8101,28.8305,-3.83804,-3.91901,-3.91901,-4,-3.91901,,-3.91901,-3.83804,-3.91901,-3.91901,-3.91901,,,-3.91901,,,,,,,,,,-3.83804,-3.83804
-3.91901,-3.91901,-3.91901,-3.91901,,-3.91901,-3.91901,,50.2573,-3.91901,-3.91901,17.5776,-3.91901,-3.91901,,,,,,,-3.91901,25.9949,-3.91901,-3.91901,-3.91901,-3.7571,-3.83804,52.8734,28.8305,-3.83804,-3.91901,-3.91901,-4,-3.91901,,-3.91901,-3.83804,-3.91901,-3.91901,-3.91901,,,-3.91901,,,,,,,,,,-3.83804,-3.83804
-3.91901,-3.91901,-3.91901,-3.91901,,-3.91901,-3.91901,,50.2894,-3.91901,-3.91901,17.3531,-3.91901,-3.91901,,,,,,,-3.91901,25.5972,-3.91901,-3.91901,-3.91901,-3.7571,-3.91901,52.6833,28.2948,-3.83804,-3.91901,-3.91901,-4,-3.91901,,-3.91901,-3.91901,-3.91901,,-3.91901,,,,,,,,,-3.83804,,,,-3.83804,
-3.91901,-3.91901,-3.91901,-3.91901,,-3.91901,-3.91901,,50.1609,-3.91901,-3.91901,16.6785,-3.91901,-3.91901,,,,,,,-3.91901,25.0177,-3.91901,-3.83804,-3.91901,-3.7571,-3.91901,52.5881,28.1159,-3.83804,-3.91901,-3.91901,-4,-3.91901,,-3.91901,-3.83804,-3.91901,-3.91901,-3.91901,24.5821,,,-0.217741,,,,,,,,,-3.83804,-3.83804
-3.91901,-3.91901,-3.91901,-3.91901,,-3.91901,-3.91901,,50.1609,-3.91901,-3.91901,16.002,-3.91901,,,,,,,,-3.91901,24.7274,-3.91901,-3.83804,-3.91901,-3.7571,-3.83804,52.2388,27.6861,-3.83804,-3.91901,-3.91901,-4,-3.83804,,-3.91901,-3.91901,-3.91901,-3.91901,-3.91901,,,,,,,,,,,-4,-3.27191,,-3.83804
-3.91901,-3.91901,-3.91901,-3.91901,,-3.91901,-3.91901,,50.0966,-3.91901,-3.91901,15.3992,-3.91901,-3.91901,,,,,,,-3.91901,24.1821,-3.91901,-3.83804,-3.91901,-3.7571,-3.83804,52.3024,27.5785,-3.83804,-3.91901,-3.91901,-4,-3.83804,,-3.91901,-3.83804,-3.91901,-3.91901,-3.91901,,,,-2.70687,,-3.91901,,,,,,-3.91901,-3.83804,-3.83804
-3.91901,-3.91901,-3.91901,-3.91901,,-3.91901,-3.91901,,49.9357,-3.91901,-3.91901,14.0754,-3.91901,-3.91901,,,,,,,-3.91901,23.8908,-3.91901,-3.83804,-3.91901,-3.7571,-3.83804,51.8251,27.3273,-3.83804,-3.91901,-3.91901,-4,-3.83804,,-3.91901,-3.83804,,-3.91901,-3.91901,22.4653,,-3.91901,,,,,,,,,,-3.83804,-3.83804
-3.91901,-3.91901,-3.91901,-3.91901,,-3.91901,-3.91901,,49.8069,-3.91901,-3.91901,13.43,-3.91901,-3.91901,,,,,,,-3.91901,23.0511,-3.91901,-3.83804,-3.91901,-3.7571,-3.83804,51.9207,26.68,-3.83804,-3.91901,-3.91901,-4,-3.83804,,-3.91901,-3.83804,-3.91901,-3.91901,-3.91901,22.6852,,,,,,,,,,,,-3.83804,-3.83804
-3.91901,-3.91901,-3.91901,-3.91901,,-3.91901,-3.91901,,49.678,-3.91901,-3.91901,12.6686,-3.91901,-3.91901,,,,,,,-3.91901,22.5753,-3.91901,-3.83804,-3.91901,-3.7571,-3.83804,51.5382,26.608,-3.83804,-3.91901,-3.91901,-4,-3.83804,,-3.91901,-3.83804,-3.91901,-3.91901,-3.91901,,,,,,-3.91901,,,,,,,-3.83804,-3.83804
-3.91901,-3.91901,-3.91901,-3.91901,,-3.91901,-3.91901,,49.549,-3.91901,-3.91901,12.1343,-3.91901,-3.91901,,,,,,,-3.91901,21.9516,-3.91901,-3.83804,-3.91901,-3.7571,-3.83804,51.9207,26.608,-3.83804,-3.91901,-3.91901,-4,-3.83804,,-3.91901,-3.83804,,-3.91901,-3.91901,21.6575,,-3.91901,,,,,,,,,,,
-3.91901,-3.91901,-3.91901,-3.91901,,-3.91901,-3.91901,,49.4199,-3.91901,-3.91901,11.3691,-3.91901,-3.91901,,,,,,,-3.91901,22.2086,-3.91901,-3.83804,-3.91901,-3.7571,-3.83804,51.5701,25.5972,-3.83804,-3.91901,-3.91901,-4,-3.83804,,-3.91901,-3.83804,-3.91901,-3.91901,,,,,,,,,,,,,,-3.83804,-3.83804
-3.91901,-3.91901,-3.91901,-3.91901,,-3.91901,-3.91901,,49.2908,-3.91901,-3.91901,10.6017,-3.91901,-3.91901,,,,,,,-3.91901,21.5839,-3.91901,-3.83804,-3.91901,-3.7571,-3.83804,51.8251,25.5249,-3.83804,-3.91901,-3.91901,-4,-3.83804,,-3.91901,-3.83804,-3.91901,-3.91901,-3.91901,21.2157,,,,,,,,,,-4,,,-3.83804
-3.91901,-3.91901,-3.91901,-3.91901,,-3.91901,-3.91901,,49.2908,-3.91901,-3.91901,9.60066,-3.91901,-3.91901,,,,,,,-3.91901,22.6119,-3.91901,-3.83804,-3.91901,-3.7571,-3.83804,51.6339,24.9089,-3.83804,-3.91901,-3.91901,-4,-3.83804,,-3.91901,-3.83804,-3.91901,-3.91901,-3.91901,21.0683,,-3.91901,,,,,,,,,,-3.83804,-3.83804
-3.91901,-3.91901,-3.91901,-3.91901,,-3.91901,-3.91901,,49.2908,-3.91901,-3.91901,9.36912,-3.91901,-3.91901,,,,,,,-3.91901,24.0729,-3.91901,-3.83804,-3.91901,-3.7571,-3.83804,51.6339,24.6911,-3.83804,-3.91901,-3.91901,-4,-3.83804,,-3.91901,-3.83804,-3.91901,-3.91901,-3.91901,,,-3.91901,,,,,,,,,-3.91901,-3.83804,-3.83804
-3.91901,-3.91901,-3.91901,-3.91901,,-3.91901,-3.91901,,49.1292,-3.91901,-3.91901,8.5184,-3.91901,-3.91901,,,,,,,-3.91901,25.5249,-3.91901,-3.83804,-3.91901,-3.7571,-3.83804,51.4105,25.0902,-3.83804,-3.91901,-3.91901,-4,-3.83804,,-3.91901,-3.83804,-3.91901,-3.91901,,21.0683,,-3.91901,,,,,,,,,-3.91901,,-3.83804
-3.91901,-3.91901,-3.91901,-3.91901,,-3.91901,-3.91901,,49.0322,-3.91901,-3.91901,7.82035,-3.91901,-3.91901,,,,,,,-3.91901,26.752,-3.91901,-3.83804,-3.91901,-3.7571,-3.83804,51.1868,24.364,-3.83804,-3.91901,-3.91901,-4,-3.83804,,-3.91901,-3.83804,-3.91901,-3.91901,-3.91901,,,,,,,,35.5072,,,-4,-3.91901,-3.83804,-3.83804
-3.91901,-3.91901,-3.91901,-3.91901,,-3.91901,-3.91901,,48.8704,-3.91901,-3.91901,7.00366,-3.91901,-3.91901,,,,,,,-3.91901,26.788,-3.91901,-3.83804,-3.91901,-3.7571,-3.83804,50.9949,24.364,-3.83804,-3.91901,-3.91901,-4,-3.83804,,-3.91901,-3.83804,-3.91901,-3.91901,-3.91901,,,-3.91901,,,,,,,,,,-3.83804,-3.83804
-3.91901,-3.91901,-3.91901,-3.91901,,-3.91901,-3.91901,,48.6436,-3.91901,-3.91901,5.87179,-3.91901,-3.91901,,,,,,,-3.91901,26.3557,-3.91901,-3.83804,-3.91901,-3.7571,-3.83804,50.0644,23.4166,-3.83804,-3.91901,-3.91901,-4,-3.91901,,-3.91901,-3.91901,-3.91901,-3.91901,-3.91901,,,,-3.83804,,,,,,,,,-3.83804,-3.83804
-3.91901,-3.91901,-3.91901,-3.91901,,-3.91901,-3.91901,,48.3517,-3.91901,-3.91901,4.46016,-3.91901,,,,,,,,-3.91901,25.8142,-3.91901,-3.91901,-3.91901,-3.7571,,49.678,22.9414,-3.83804,-3.91901,-3.91901,-4,-3.91901,,-3.91901,-3.91901,-3.91901,-3.91901,-3.91901,,,-3.91901,,,,,,,,,,-3.83804,-3.83804
-3.91901,-3.91901,-3.91901,-3.91901,,-3.91901,-3.91901,,48.3192,-3.91901,-3.91901,3.90923,-3.91901,-3.91901,,,,,,,-3.91901,29.1157,-3.91901,-3.83804,-3.91901,-3.7571,-3.91901,49.2262,22.3187,-3.83804,-3.91901,-3.91901,-4,-3.91901,,-3.91901,-3.91901,-3.91901,-3.91901,-3.91901,,,-3.91901,,,,,,,,,,-3.83804,-3.83804
-3.91901,-3.91901,-3.91901,-3.91901,,-3.91901,-3.91901,,48.3841,-3.91901,-3.91901,1.45621,-3.91901,-3.91901,,,,,,,,26.3197,-3.91901,-3.83804,-3.91901,-3.7571,-3.83804,50.7707,25.8142,-3.83804,-3.91901,-3.91901,-4,-3.83804,,-3.91901,-3.91901,-3.91901,-3.91901,,,-3.83804,,,,,,,,,,-3.91901,-3.83804,-3.83804
-3.91901,-3.91901,-3.91901,-3.91901,,-3.91901,-3.91901,,48.1243,-3.91901,-3.91901,0.022,-3.91901,-3.91901,,,,,,,-3.91901,23.7814,-3.91901,-3.83804,-3.91901,-3.67618,-3.83804,51.1229,26.644,-3.83804,-3.91901,-3.91901,-4,-3.91901,,-3.91901,-3.91901,-3.91901,,-3.91901,18.6226,,-3.91901,,,,,,,,,-3.91901,-3.83804,-3.83804
-3.91901,-3.91901,-3.91901,-3.91901,,-3.91901,-3.91901,,48.0267,-3.91901,-3.91901,-2.54563,-3.91901,-3.91901,,,,,,,-3.91901,21.3262,-3.91901,-3.91901,-3.91901,-3.7571,-3.83804,51.2188,28.1875,-3.83804,-3.91901,-3.91901,-4,-3.91901,,-3.91901,-3.91901,,-3.91901,,17.1285,-3.83804,,,,,,,,,,,-3.83804,-3.83804
-3.91901,-3.91901,-3.91901,-3.91901,,-3.91901,,,47.4079,-3.91901,-3.91901,-3.83804,-3.91901,-3.91901,,,,,,,-3.91901,21.0683,-3.91901,-3.91901,-3.91901,-3.7571,-3.83804,51.5382,28.9731,-3.83804,-3.83804,-3.83804,-4,-3.91901,,-3.91901,-3.91901,,-3.91901,-3.91901,,,,,,,,34.3273,,,-3.83804,-3.91901,-3.83804,-3.83804
-3.91901,-3.91901,-3.91901,-3.91901,,-3.91901,-3.91901,,47.212,-3.91901,-3.91901,-3.91901,-3.91901,-3.91901,,,,,,,-3.91901,21.4367,-3.91901,-3.91901,-3.91901,-3.7571,-3.83804,51.4105,29.5428,-3.83804,-3.83804,-3.83804,-4,-3.91901,,-3.91901,-3.91901,-3.91901,-3.91901,,,,,,,,,,,,,-3.91901,-3.83804,-3.83804
-3.91901,-3.91901,-3.91901,-3.91901,,-3.91901,-3.91901,,46.5577,-3.91901,-3.91901,-3.91901,-3.91901,-3.91901,,,,,,,-3.91901,18.9203,-3.91901,-3.91901,-3.91901,-3.7571,-3.83804,50.2252,29.8271,-3.83804,-3.91901,-3.83804,-3.91901,-3.91901,,-3.91901,-3.91901,-3.91901,-3.91901,-3.91901,15.8514,,,-3.83804,,,,,,,-4,-3.91901,-3.83804,-3.83804
-3.91901,-3.91901,-3.91901,-3.91901,,-3.91901,-3.91901,,46.9832,-3.91901,-3.91901,-3.91901,-3.91901,-3.91901,,,,,,,-3.91901,18.8831,-3.91901,-3.91901,-3.91901,-3.7571,-3.83804,50.0322,26.3918,-3.83804,-3.91901,-3.91901,-4,-3.91901,,-3.91901,-3.91901,-3.91901,-3.91901,,,,-3.91901,,,,,,,,-4,-3.91901,-3.83804,-3.83804
-3.91901,-3.91901,-3.91901,-3.91901,,-3.91901,-3.91901,,47.1467,-3.91901,-3.91901,-3.91901,-3.91901,-3.91901,,,,,,,,19.8855,-3.91901,-3.91901,-3.91901,-3.83804,-3.83804,49.3554,26.3918,-3.83804,-3.91901,-3.91901,-3.91901,-3.91901,,-3.91901,-3.91901,-3.91901,-3.91901,-3.91901,14.7192,-3.91901,,,,-3.91901,,,,,,,,-3.83804
-3.91901,-3.91901,-3.91901,-3.91901,,-3.91901,-3.91901,,46.9505,-3.91901,-3.91901,-3.91901,-3.91901,-3.91901,,,,,,,-3.91901,21.5103,-3.91901,-3.91901,-3.91901,-3.83804,-3.83804,49.6135,24.4367,-3.83804,-3.91901,-3.91901,-3.91901,-3.91901,,-3.91901,-3.91901,-3.91901,-3.91901,-3.91901,14.1134,-3.91901,-3.91901,,,-3.91901,,,,,,,,-3.83804
-3.91901,-3.91901,-3.91901,-3.91901,,-3.91901,-3.91901,,46.8524,-3.91901,-3.91901,-3.91901,-3.91901,-3.91901,,,,,,,-3.91901,20.4037,-3.91901,-3.91901,-3.91901,-3.83804,-3.83804,49.4845,25.1627,-3.83804,-3.91901,-3.91901,-3.91901,-3.91901,,-3.91901,-3.91901,-3.91901,-3.91901,-3.91901,,-3.91901,-3.91901,-3.91901,,,,,,,,,-3.91901,-3.83804
-3.91901,-3.91901,-3.91901,-3.91901,,-3.91901,-3.91901,,46.8197,-3.91901,-3.91901,-3.91901,-3.91901,,,,,,,,-3.91901,20.5885,-3.91901,-3.91901,-3.91901,-3.83804,-3.91901,47.9292,21.731,-3.83804,-3.91901,-3.91901,-3.91901,-3.91901,,-3.91901,-3.91901,-3.91901,-3.91901,-3.91901,,,,,,,,,,,,-3.91901,-3.91901,-3.83804
